MAESTRO,MAESTRO,REPR
33.37272262573242,16.1059513092041,26.527870178222656,17.094831466674805,25.836376190185547,27.407997131347656,22.356103897094727,27.27645492553711,21.207958221435547,25.912839889526367
68.27975463867188,65.33138275146484,67.84423828125,66.67874145507812,62.181678771972656,61.70870590209961,69.74507141113281,60.67487716674805,78.910888671875,75.72704315185547
67.09956359863281,64.65929412841797,50.3459358215332,45.26876449584961,62.80805206298828,65.65864562988281,51.540069580078125,59.95610046386719,62.48085403442383,65.60218048095703
29.261463165283203,31.940370559692383,21.47760009765625,22.15528106689453,28.319778442382812,24.183446884155273,22.05810546875,29.144758224487305,25.86587142944336,23.74832534790039
69.24519348144531,76.084228515625,54.639129638671875,49.17412567138672,55.11540603637695,60.435569763183594,54.181129455566406,78.36797332763672,61.08828353881836,61.02332305908203
49.15018081665039,50.509864807128906,39.03943634033203,33.272762298583984,43.33241653442383,57.25340270996094,64.15430450439453,66.96045684814453,42.267974853515625,46.950523376464844
21.632591247558594,22.0391788482666,16.27786636352539,23.97733497619629,26.254789352416992,25.927322387695312,30.230621337890625,30.402799606323242,25.00979995727539,26.463422775268555
54.98411178588867,51.48194885253906,57.254737854003906,39.06015396118164,69.50298309326172,54.92058181762695,58.05754089355469,78.54199981689453,59.36753845214844,58.41767501831055
54.33305740356445,35.46149444580078,32.74775314331055,33.98432922363281,30.647615432739258,45.775394439697266,40.81732177734375,41.18476867675781,46.30262756347656,52.60499954223633
21.693851470947266,20.429227828979492,25.50118637084961,22.677734375,26.720487594604492,26.792144775390625,31.611921310424805,26.70046615600586,25.96380043029785,21.453516006469727
61.123146057128906,65.01978302001953,54.978797912597656,62.109554290771484,60.20124435424805,59.75182342529297,57.45180892944336,55.42449951171875,58.30693817138672,62.106380462646484
32.524871826171875,57.562198638916016,38.17131042480469,29.81958770751953,44.915382385253906,39.28458023071289,37.69013214111328,55.70559310913086,37.76441192626953,41.489051818847656
54.29283142089844,58.486080169677734,60.79171371459961,65.11363983154297,59.208309173583984,58.23135757446289,47.67344284057617,69.8408432006836,66.12580871582031,67.75239562988281
26.977222442626953,35.50343704223633,29.394941329956055,23.42921257019043,31.604341506958008,33.181636810302734,26.62155532836914,51.71501541137695,25.69485092163086,30.443195343017578
29.149185180664062,29.371713638305664,24.209030151367188,19.025959014892578,22.81053352355957,27.453874588012695,18.80891990661621,26.301279067993164,22.335693359375,27.766815185546875
12.839265823364258,12.198212623596191,14.735345840454102,13.239385604858398,9.600144386291504,19.530685424804688,11.786834716796875,16.672595977783203,14.184765815734863,15.357344627380371
MAESTRO,MAESTRO,SPEC
28.34020233154297,29.823200225830078,31.102813720703125,30.12110710144043,30.693750381469727,30.705059051513672,30.531709671020508,31.68689727783203,31.9368896484375,30.13665199279785
